dataset_id,table_id
cpool_gp,retention20210203
cpool_gp,retention20210204
cpool_gp,retention20210205
cpool_gp,retention20210206
cpool_gp,retention20210207
cpool_gp,retention20210208
cpool_gp,retention20210209
cpool_gp,retention20210210
cpool_gp,retention20210211
cpool_gp,retention20210212
cpool_gp,retention20210213
cpool_gp,retention20210214
cpool_gp,retention20210215
cpool_gp,retention20210216
cpool_gp,retention20210217
cpool_gp,retention20210218
cpool_gp,retention20210219
cpool_gp,retention20210220
cpool_gp,retention20210221
cpool_gp,retention20210222
cpool_gp,retention20210223
cpool_gp,retention20210224
cpool_gp,retention20210225
cpool_gp,retention20210226
cpool_gp,retention20210227
cpool_gp,retention20210228
cpool_gp,retention20210301
cpool_gp,retention20210302
cpool_gp,retention20210303
cpool_gp,retention20210304
cpool_gp,retention20210305
cpool_gp,retention20210306
cpool_gp,retention20210307
cpool_gp,retention20210308
cpool_gp,retention20210309
cpool_gp,retention20210310
cpool_gp,retention20210311
cpool_gp,retention20210312
cpool_gp,retention20210313
cpool_gp,retention20210314
cpool_gp,retention20210315
cpool_gp,retention20210316
cpool_gp,retention20210317
cpool_gp,retention20210318
cpool_gp,retention20210319
cpool_gp,retention20210320
cpool_gp,retention20210321
cpool_gp,retention20210322
cpool_gp,retention20210323
cpool_gp,retention20210324
cpool_gp,retention20210325
cpool_gp,retention20210326
cpool_gp,retention20210327
cpool_gp,retention20210328
cpool_gp,retention20210329
cpool_gp,retention20210330
cpool_gp,retention20210331
cpool_gp,retention20210401
cpool_gp,retention20210402
cpool_gp,retention20210403
cpool_gp,retention20210404
cpool_gp,retention20210405
cpool_gp,retention20210406
cpool_gp,retention20210407
cpool_gp,retention20210408
cpool_gp,retention20210409
cpool_gp,retention20210410
cpool_gp,retention20210411
cpool_gp,retention20210412
cpool_gp,retention20210413
cpool_gp,retention20210414
cpool_gp,retention20210415
cpool_gp,retention20210416
cpool_gp,retention20210417
cpool_gp,retention20210418
cpool_gp,retention20210419
cpool_gp,retention20210420
cpool_gp,retention20210421
cpool_gp,retention20210422
cpool_gp,retention20210423
cpool_gp,retention20210424
cpool_gp,retention20210425
cpool_gp,retention20210426
cpool_gp,retention20210427
cpool_gp,retention20210428
cpool_gp,retention20210429
cpool_gp,retention20210430
cpool_gp,retention20210501
cpool_gp,retention20210502
cpool_gp,retention20210503
cpool_gp,retention20210504
cpool_gp,retention20210505
cpool_gp,retention20210506
cpool_gp,retention20210507
cpool_gp,retention20210508
cpool_gp,retention20210509
cpool_gp,retention20210510
cpool_gp,retention20210511
cpool_gp,retention20210512
cpool_gp,retention20210513
cpool_gp,retention20210514
cpool_gp,retention20210515
cpool_gp,retention20210516
cpool_gp,retention20210517
cpool_gp,retention20210518
cpool_gp,retention20210519
cpool_gp,retention20210520
cpool_gp,retention20210521
cpool_gp,retention20210522
cpool_gp,retention20210523
cpool_gp,retention20210524
cpool_gp,retention20210525
cpool_gp,retention20210526
cpool_gp,retention20210527
cpool_gp,retention20210528
cpool_gp,retention20210529
cpool_gp,retention20210530
cpool_gp,retention20210531
cpool_gp,retention20210601
cpool_gp,retention20210602
cpool_gp,retention20210603
cpool_gp,retention20210604
cpool_gp,retention20210605
cpool_gp,retention20210606
cpool_gp,retention20210607
cpool_gp,retention20210608
cpool_gp,retention20210609
cpool_gp,retention20210610
cpool_gp,retention20210611
cpool_gp,retention20210612
cpool_gp,retention20210613
cpool_gp,retention20210614
cpool_gp,retention20210615
cpool_gp,retention20210616
cpool_gp,retention20210617
cpool_gp,retention20210618
cpool_gp,retention20210619
cpool_gp,retention20210620
cpool_gp,retention20210621
cpool_gp,retention20210622
cpool_gp,retention20210623
cpool_gp,retention20210624
cpool_gp,retention20210625
cpool_gp,retention20210626
cpool_gp,retention20210627
cpool_gp,retention20210628
cpool_gp,retention20210629
cpool_gp,retention20210630
cpool_gp,retention20210701
cpool_gp,retention20210702
cpool_gp,retention20210703
cpool_gp,retention20210704
cpool_gp,retention20210705
cpool_gp,retention20210706
cpool_gp,retention20210707
cpool_gp,retention20210708
cpool_gp,retention20210709
cpool_gp,retention20210710
cpool_gp,retention20210711
cpool_gp,retention20210712
cpool_gp,retention20210713
cpool_gp,retention20210714
cpool_gp,retention20210715
cpool_gp,retention20210716
cpool_gp,retention20210717
cpool_gp,retention20210718
cpool_gp,retention20210719
cpool_gp,retention20210720
cpool_gp,retention20210721
cpool_gp,retention20210722
cpool_gp,retention20210723
cpool_gp,retention20210724
cpool_gp,retention20210725
cpool_gp,retention20210726
cpool_gp,retention20210727
cpool_gp,retention20210728
cpool_gp,retention20210729
cpool_gp,retention20210730
cpool_gp,retention20210731
cpool_gp,retention20210801
cpool_gp,retention20210802
cpool_gp,retention20210803
cpool_gp,retention20210804
cpool_gp,retention20210805
cpool_gp,retention20210806
cpool_gp,retention20210807
cpool_gp,retention20210808
cpool_gp,retention20210809
cpool_gp,retention20210810
cpool_gp,retention20210811
cpool_gp,retention20210812
cpool_gp,retention20210813
cpool_gp,retention20210814
cpool_gp,retention20210815
cpool_gp,retention20210816
cpool_gp,retention20210817
cpool_gp,retention20210818
cpool_gp,retention20210819
cpool_gp,retention20210820
cpool_gp,retention20210821
cpool_gp,retention20210822
cpool_gp,retention20210823
cpool_gp,retention20210824
cpool_gp,retention20210825
cpool_gp,retention20210826
cpool_gp,retention20210827
cpool_gp,retention20210828
cpool_gp,retention20210829
